Year,Type,OdName,AreaName,RegName,DevName,Count
1996,Immigrants,Lebanon,Asia,Western Asia,Developing regions,19
1996,Immigrants,Lesotho,Africa,Southern Africa,Developing regions,0
1996,Immigrants,Liberia,Africa,Western Africa,Developing regions,2
1996,Immigrants,Libya,Africa,Northern Africa,Developing regions,63
1996,Immigrants,Liechtenstein,Europe,Western Europe,Developed regions,1
1996,Immigrants,Lithuania,Europe,Northern Europe,Developed regions,1
1996,Immigrants,Luxembourg,Europe,Western Europe,Developed regions,2
1996,Immigrants,Madagascar,Africa,Eastern Africa,Developing regions,0
1996,Immigrants,Malawi,Africa,Eastern Africa,Developing regions,10
1996,Immigrants,Malaysia,Asia,South-Eastern Asia,Developing regions,2104
1996,Immigrants,Maldives,Asia,Southern Asia,Developing regions,14
1996,Immigrants,Mali,Africa,Western Africa,Developing regions,0
1996,Immigrants,Malta,Europe,Southern Europe,Developed regions,10
1996,Immigrants,Marshall Islands,Oceania,Micronesia,Developing regions,11
1996,Immigrants,Martinique,Latin America and the Caribbean,Caribbean,Developing regions,0
1996,Immigrants,Mauritania,Africa,Western Africa,Developing regions,0
1996,Immigrants,Mauritius,Africa,Eastern Africa,Developing regions,11
1996,Immigrants,Mayotte,Africa,Eastern Africa,Developing regions,0
1996,Immigrants,Mexico,Latin America and the Caribbean,Central America,Developing regions,41
1996,Immigrants,Micronesia (Federated States of),Oceania,Micronesia,Developing regions,9
1996,Immigrants,Monaco,Europe,Western Europe,Developed regions,0
1996,Immigrants,Mongolia,Asia,Eastern Asia,Developing regions,13
1996,Immigrants,Montenegro,Europe,Southern Europe,Developed regions,0
1996,Immigrants,Montserrat,Latin America and the Caribbean,Caribbean,Developing regions,0
1996,Immigrants,Morocco,Africa,Northern Africa,Developing regions,3
1996,Immigrants,Mozambique,Africa,Eastern Africa,Developing regions,12
1996,Immigrants,Myanmar,Asia,South-Eastern Asia,Developing regions,19
1996,Immigrants,Namibia,Africa,Southern Africa,Developing regions,18
1996,Immigrants,Nauru,Oceania,Micronesia,Developing regions,16
1996,Immigrants,Nepal,Asia,Southern Asia,Developing regions,96
1996,Immigrants,Netherlands,Europe,Western Europe,Developed regions,508
1996,Immigrants,New Caledonia,Oceania,Melanesia,Developing regions,34
1996,Immigrants,Nicaragua,Latin America and the Caribbean,Central America,Developing regions,1
1996,Immigrants,Niger,Africa,Western Africa,Developing regions,2
1996,Immigrants,Nigeria,Africa,Western Africa,Developing regions,20
1996,Immigrants,Niue,Oceania,Polynesia,Developing regions,119
1996,Immigrants,Northern Mariana Islands,Oceania,Micronesia,Developing regions,0
1996,Immigrants,Norway,Europe,Northern Europe,Developed regions,83
1996,Immigrants,Oman,Asia,Western Asia,Developing regions,79
1996,Immigrants,Pakistan,Asia,Southern Asia,Developing regions,158
1996,Immigrants,Palau,Oceania,Micronesia,Developing regions,1
1996,Immigrants,Panama,Latin America and the Caribbean,Central America,Developing regions,1
1996,Immigrants,Papua New Guinea,Oceania,Melanesia,Developing regions,356
1996,Immigrants,Paraguay,Latin America and the Caribbean,South America,Developing regions,22
1996,Immigrants,Peru,Latin America and the Caribbean,South America,Developing regions,20
1996,Immigrants,Philippines,Asia,South-Eastern Asia,Developing regions,1068
1996,Immigrants,Poland,Europe,Eastern Europe,Developed regions,66
1996,Immigrants,Portugal,Europe,Southern Europe,Developed regions,14
1996,Immigrants,Puerto Rico,Latin America and the Caribbean,Caribbean,Developing regions,10
1996,Immigrants,Qatar,Asia,Western Asia,Developing regions,40
1996,Immigrants,Republic of Korea,Asia,Eastern Asia,Developing regions,3161
1996,Immigrants,Republic of Moldova,Europe,Eastern Europe,Developed regions,2
1996,Immigrants,Réunion,Africa,Eastern Africa,Developing regions,1
1996,Immigrants,Romania,Europe,Eastern Europe,Developed regions,20
1996,Immigrants,Russian Federation,Europe,Eastern Europe,Developed regions,461
1996,Immigrants,Rwanda,Africa,Eastern Africa,Developing regions,0
1996,Immigrants,Saint Helena,Africa,Western Africa,Developing regions,2
1996,Immigrants,Saint Kitts and Nevis,Latin America and the Caribbean,Caribbean,Developing regions,0
1996,Immigrants,Saint Lucia,Latin America and the Caribbean,Caribbean,Developing regions,1
1996,Immigrants,Saint Pierre and Miquelon,Northern America,Northern America,Developed regions,0
1996,Immigrants,Saint Vincent and the Grenadines,Latin America and the Caribbean,Caribbean,Developing regions,2
1996,Immigrants,Samoa,Oceania,Polynesia,Developing regions,1500
1996,Immigrants,San Marino,Europe,Southern Europe,Developed regions,1
1996,Immigrants,Sao Tome and Principe,Africa,Middle Africa,Developing regions,0
1996,Immigrants,Saudi Arabia,Asia,Western Asia,Developing regions,165
1996,Immigrants,Senegal,Africa,Western Africa,Developing regions,1
1996,Immigrants,Serbia,Europe,Southern Europe,Developed regions,0
1996,Immigrants,Seychelles,Africa,Eastern Africa,Developing regions,5
1996,Immigrants,Sierra Leone,Africa,Western Africa,Developing regions,5
1996,Immigrants,Singapore,Asia,South-Eastern Asia,Developing regions,671
1996,Immigrants,Slovakia,Europe,Eastern Europe,Developed regions,30
1996,Immigrants,Slovenia,Europe,Southern Europe,Developed regions,8
1996,Immigrants,Solomon Islands,Oceania,Melanesia,Developing regions,128
1996,Immigrants,Somalia,Africa,Eastern Africa,Developing regions,15
1996,Immigrants,South Africa,Africa,Southern Africa,Developing regions,2337
1996,Immigrants,Spain,Europe,Southern Europe,Developed regions,51
1996,Immigrants,Sri Lanka,Asia,Southern Asia,Developing regions,861
1996,Immigrants,State of Palestine,Asia,Western Asia,Developing regions,0
1996,Immigrants,Sudan,Africa,Northern Africa,Developing regions,102
1996,Immigrants,Suriname,Latin America and the Caribbean,South America,Developing regions,0
1996,Immigrants,Swaziland,Africa,Southern Africa,Developing regions,4
1996,Immigrants,Sweden,Europe,Northern Europe,Developed regions,157
1996,Immigrants,Switzerland,Europe,Western Europe,Developed regions,281
1996,Immigrants,Syrian Arab Republic,Asia,Western Asia,Developing regions,12
1996,Immigrants,Tajikistan,Asia,Central Asia,Developing regions,0
1996,Immigrants,Thailand,Asia,South-Eastern Asia,Developing regions,688
1996,Immigrants,The former Yugoslav Republic of Macedonia,Europe,Southern Europe,Developed regions,379
1996,Immigrants,Timor-Leste,Asia,South-Eastern Asia,Developing regions,0
1996,Immigrants,Togo,Africa,Western Africa,Developing regions,0
1996,Immigrants,Tokelau,Oceania,Polynesia,Developing regions,49
1996,Immigrants,Tonga,Oceania,Polynesia,Developing regions,475
1996,Immigrants,Trinidad and Tobago,Latin America and the Caribbean,Caribbean,Developing regions,4
1996,Immigrants,Tunisia,Africa,Northern Africa,Developing regions,1
1996,Immigrants,Turkey,Asia,Western Asia,Developing regions,51
1996,Immigrants,Turkmenistan,Asia,Central Asia,Developing regions,0
1996,Immigrants,Turks and Caicos Islands,Latin America and the Caribbean,Caribbean,Developing regions,1
1996,Immigrants,Tuvalu,Oceania,Polynesia,Developing regions,37
1996,Immigrants,Uganda,Africa,Eastern Africa,Developing regions,7
1996,Immigrants,Ukraine,Europe,Eastern Europe,Developed regions,110
1996,Immigrants,United Arab Emirates,Asia,Western Asia,Developing regions,296
1996,Immigrants,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Developed regions,14964
1996,Immigrants,United Republic of Tanzania,Africa,Eastern Africa,Developing regions,16
1996,Immigrants,United States of America,Northern America,Northern America,Developed regions,2912
1996,Immigrants,United States Virgin Islands,Latin America and the Caribbean,Caribbean,Developing regions,0
1996,Immigrants,Uruguay,Latin America and the Caribbean,South America,Developing regions,17
1996,Immigrants,Uzbekistan,Asia,Central Asia,Developing regions,4
1996,Immigrants,Vanuatu,Oceania,Melanesia,Developing regions,74
1996,Immigrants,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,South America,Developing regions,3
1996,Immigrants,Viet Nam,Asia,South-Eastern Asia,Developing regions,51
1996,Immigrants,Wallis and Futuna Islands,Oceania,Polynesia,Developing regions,2
1996,Immigrants,Western Sahara,Africa,Northern Africa,Developing regions,0
1996,Immigrants,Yemen,Asia,Western Asia,Developing regions,169
1996,Immigrants,Zambia,Africa,Eastern Africa,Developing regions,96
1996,Immigrants,Zimbabwe,Africa,Eastern Africa,Developing regions,81
1996,Immigrants,Unknown,Unknown,Unknown,Unknown,7712
1997,Emigrants,Afghanistan,Asia,Southern Asia,Developing regions,1
1997,Emigrants,Albania,Europe,Southern Europe,Developed regions,2
1997,Emigrants,Algeria,Africa,Northern Africa,Developing regions,0
1997,Emigrants,American Samoa,Oceania,Polynesia,Developing regions,33
1997,Emigrants,Andorra,Europe,Southern Europe,Developed regions,0
1997,Emigrants,Angola,Africa,Middle Africa,Developing regions,3
1997,Emigrants,Anguilla,Latin America and the Caribbean,Caribbean,Developing regions,0
1997,Emigrants,Antigua and Barbuda,Latin America and the Caribbean,Caribbean,Developing regions,1
1997,Emigrants,Argentina,Latin America and the Caribbean,South America,Developing regions,74
1997,Emigrants,Armenia,Asia,Western Asia,Developing regions,0
1997,Emigrants,Aruba,Latin America and the Caribbean,Caribbean,Developing regions,1
1997,Emigrants,Australia,Oceania,Australia and New Zealand,Developed regions,26030
1997,Emigrants,Austria,Europe,Western Europe,Developed regions,30
1997,Emigrants,Azerbaijan,Asia,Western Asia,Developing regions,2
1997,Emigrants,Bahamas,Latin America and the Caribbean,Caribbean,Developing regions,9
1997,Emigrants,Bahrain,Asia,Western Asia,Developing regions,11
1997,Emigrants,Bangladesh,Asia,Southern Asia,Developing regions,26
1997,Emigrants,Barbados,Latin America and the Caribbean,Caribbean,Developing regions,7
1997,Emigrants,Belarus,Europe,Eastern Europe,Developed regions,2
1997,Emigrants,Belgium,Europe,Western Europe,Developed regions,63
1997,Emigrants,Belize,Latin America and the Caribbean,Central America,Developing regions,0
1997,Emigrants,Benin,Africa,Western Africa,Developing regions,1
1997,Emigrants,Bermuda,Northern America,Northern America,Developed regions,12
1997,Emigrants,Bhutan,Asia,Southern Asia,Developing regions,1
1997,Emigrants,Bolivia (Plurinational State of),Latin America and the Caribbean,South America,Developing regions,18
1997,Emigrants,Bosnia and Herzegovina,Europe,Southern Europe,Developed regions,6
1997,Emigrants,Botswana,Africa,Southern Africa,Developing regions,7
1997,Emigrants,Brazil,Latin America and the Caribbean,South America,Developing regions,67
1997,Emigrants,British Virgin Islands,Latin America and the Caribbean,Caribbean,Developing regions,2
1997,Emigrants,Brunei Darussalam,Asia,South-Eastern Asia,Developing regions,123
1997,Emigrants,Bulgaria,Europe,Eastern Europe,Developed regions,1
1997,Emigrants,Burkina Faso,Africa,Western Africa,Developing regions,6
1997,Emigrants,Burundi,Africa,Eastern Africa,Developing regions,0
1997,Emigrants,Cabo Verde,Africa,Western Africa,Developing regions,0
1997,Emigrants,Cambodia,Asia,South-Eastern Asia,Developing regions,32
1997,Emigrants,Cameroon,Africa,Middle Africa,Developing regions,0
1997,Emigrants,Canada,Northern America,Northern America,Developed regions,880
1997,Emigrants,Cayman Islands,Latin America and the Caribbean,Caribbean,Developing regions,5
1997,Emigrants,Central African Republic,Africa,Middle Africa,Developing regions,0
1997,Emigrants,Chad,Africa,Middle Africa,Developing regions,0
1997,Emigrants,Chile,Latin America and the Caribbean,South America,Developing regions,54
1997,Emigrants,China,Asia,Eastern Asia,Developing regions,362
1997,Emigrants,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Developing regions,622
1997,Emigrants,"China, Macao Special Administrative Region",Asia,Eastern Asia,Developing regions,10
1997,Emigrants,Colombia,Latin America and the Caribbean,South America,Developing regions,16
1997,Emigrants,Comoros,Africa,Eastern Africa,Developing regions,0
1997,Emigrants,Congo,Africa,Middle Africa,Developing regions,0
1997,Emigrants,Cook Islands,Oceania,Polynesia,Developing regions,177
1997,Emigrants,Costa Rica,Latin America and the Caribbean,Central America,Developing regions,18
1997,Emigrants,Côte d'Ivoire,Africa,Western Africa,Developing regions,2
1997,Emigrants,Croatia,Europe,Southern Europe,Developed regions,45
1997,Emigrants,Cuba,Latin America and the Caribbean,Caribbean,Developing regions,2
1997,Emigrants,Cyprus,Asia,Western Asia,Developing regions,6
1997,Emigrants,Czech Republic,Europe,Eastern Europe,Developed regions,17
1997,Emigrants,Democratic People's Republic of Korea,Asia,Eastern Asia,Developing regions,2
1997,Emigrants,Democratic Republic of the Congo,Africa,Middle Africa,Developing regions,5
1997,Emigrants,Denmark,Europe,Northern Europe,Developed regions,101
1997,Emigrants,Djibouti,Africa,Eastern Africa,Developing regions,0
1997,Emigrants,Dominica,Latin America and the Caribbean,Caribbean,Developing regions,0
1997,Emigrants,Dominican Republic,Latin America and the Caribbean,Caribbean,Developing regions,0
1997,Emigrants,Ecuador,Latin America and the Caribbean,South America,Developing regions,13
1997,Emigrants,Egypt,Africa,Northern Africa,Developing regions,20
1997,Emigrants,El Salvador,Latin America and the Caribbean,Central America,Developing regions,1
1997,Emigrants,Equatorial Guinea,Africa,Middle Africa,Developing regions,1
1997,Emigrants,Eritrea,Africa,Eastern Africa,Developing regions,0
1997,Emigrants,Estonia,Europe,Northern Europe,Developed regions,0
1997,Emigrants,Ethiopia,Africa,Eastern Africa,Developing regions,8
1997,Emigrants,Faeroe Islands,Europe,Northern Europe,Developed regions,0
1997,Emigrants,Falkland Islands (Malvinas),Latin America and the Caribbean,South America,Developing regions,6
1997,Emigrants,Fiji,Oceania,Melanesia,Developing regions,356
1997,Emigrants,Finland,Europe,Northern Europe,Developed regions,31
1997,Emigrants,France,Europe,Western Europe,Developed regions,216
1997,Emigrants,French Guiana,Latin America and the Caribbean,South America,Developing regions,0
1997,Emigrants,French Polynesia,Oceania,Polynesia,Developing regions,32
1997,Emigrants,Gabon,Africa,Middle Africa,Developing regions,0
1997,Emigrants,Gambia,Africa,Western Africa,Developing regions,0
1997,Emigrants,Georgia,Asia,Western Asia,Developing regions,7
1997,Emigrants,Germany,Europe,Western Europe,Developed regions,354
1997,Emigrants,Ghana,Africa,Western Africa,Developing regions,18
1997,Emigrants,Gibraltar,Europe,Southern Europe,Developed regions,4
1997,Emigrants,Greece,Europe,Southern Europe,Developed regions,38
1997,Emigrants,Greenland,Northern America,Northern America,Developed regions,0
1997,Emigrants,Grenada,Latin America and the Caribbean,Caribbean,Developing regions,0
1997,Emigrants,Guadeloupe,Latin America and the Caribbean,Caribbean,Developing regions,0
1997,Emigrants,Guam,Oceania,Micronesia,Developing regions,3
1997,Emigrants,Guatemala,Latin America and the Caribbean,Central America,Developing regions,6
1997,Emigrants,Guinea,Africa,Western Africa,Developing regions,0
1997,Emigrants,Guinea-Bissau,Africa,Western Africa,Developing regions,0
1997,Emigrants,Guyana,Latin America and the Caribbean,South America,Developing regions,6
1997,Emigrants,Haiti,Latin America and the Caribbean,Caribbean,Developing regions,0
